Point_ID,Y,Z
750,248.8507830667479,-28.400000000005534
751,248.83131610093898,-28.400000000005694
752,248.82997650657995,-28.400001201325686
753,248.0783033434966,-28.401349371710097
754,247.0515261277019,-28.40105498520427
755,247.04944762577063,-28.401057281377504
756,246.93293863355572,-28.40134810689349
757,244.71256028686236,-28.400558984999922
758,244.42665528095566,-28.457336605248678
759,244.1842557351644,-28.619224933314058
760,244.0222812685922,-28.861566928730156
761,243.96540204137,-29.147451737830295
762,243.96540204137,-31.17908214301406
763,243.96306420400583,-31.220786804886117
764,243.95756905340596,-31.269646757716394
765,243.93908056855778,-31.350794449463947
766,243.92979205923982,-31.377388002503178
767,243.89371537652215,-31.452435500212026
768,243.87879442966718,-31.47622545457893
769,243.8268965911857,-31.541419249903843
770,243.8071345437669,-31.561217418006812
771,243.74197899100662,-31.613269824414818
772,243.71839761472845,-31.628114067702448
773,243.64323265489733,-31.664376103589426
774,243.61701940797232,-31.67356528055348
775,243.53562365147513,-31.692176433907797
776,243.48717557265996,-31.697645198845503
777,243.4453204728735,-31.700000000000305
778,239.4946058387466,-31.700000000000305
779,239.45275073896013,-31.697645198845503
780,239.40430266014505,-31.692176433907804
781,239.32290690364772,-31.673565280553454
782,239.29669365672277,-31.664376103589422
783,239.2215286968917,-31.62811406770247
784,239.19794732061354,-31.61326982441486
785,239.13279176785312,-31.561217418006752
786,239.11302972043433,-31.541419249903747
787,239.06113188195297,-31.476225454579016
788,239.04621093509795,-31.452435500211983
789,239.0101342523803,-31.37738800250324
790,239.0008457430623,-31.350794449464026
791,238.9823572582141,-31.269646757716327
792,238.9768621076142,-31.220786804885815
793,238.9745242702501,-31.1790821430143
794,238.9745242702501,-29.14693161053862
795,238.917667182193,-28.861100242534185
796,238.75575239044275,-28.618786603607088
797,238.51343136726493,-28.456882863305392
798,238.2275974064573,-28.400038811315397
799,233.2336161902063,-28.40026657350763
800,233.2100866138407,-28.40013520670789
801,233.20631374800124,-28.400123672003527
802,232.97384821059794,-28.400000105520608
803,232.89305279493752,-28.400000029237
804,232.83972579235066,-28.391988772656973
805,232.79110680613266,-28.368662341478714
806,232.57735354051883,-28.223535537170857
807,232.57568544323024,-28.222406273507
808,232.31556156394228,-28.04681944183831
809,232.0928733101625,-27.894974335887486
810,232.0256048055678,-27.836105355312803
811,231.60475880595274,-27.367228820182635
812,231.41240596078322,-27.21364478060262
813,231.18057559245142,-27.130926254396755
814,231.0083614889126,-27.100088107671755
815,230.86455371214154,-27.08849277128284
816,230.04010043738077,-27.101913730350798
817,230.03859034756675,-27.101939839755122
818,223.5555983285953,-27.22058737217723
819,223.53273224128995,-27.220305420385067
820,223.30862159370366,-27.210671880907725
821,223.2727610705571,-27.209992382427348
822,219.28773989359433,-27.230184603073713
823,219.27556979084304,-27.230345439649103
824,218.91304105259883,-27.238091282993654
825,218.90529509931216,-27.238176421454014
826,217.54594102217655,-27.239017738545996
827,217.5426188016889,-27.23902718347105
828,217.1461952366651,-27.241035873447565
829,217.13991034443436,-27.241014831379815
830,217.00354496664858,-27.239410685941596
831,216.99429718014306,-27.239359156136004
832,214.26127983232263,-27.241050646415154
833,214.25752332512744,-27.24103407745979
834,212.91196029009177,-27.228331153262975
835,212.90655138308165,-27.2282409061156
836,212.16237654490396,-27.2104320748066
837,212.1454079127072,-27.210218839375408
838,210.05800970422197,-27.20770318493346
839,210.05327922545692,-27.207667521214113
840,207.7265015797574,-27.1753864763619
841,198.47618461698653,-26.97905561992609
842,196.1820080361118,-26.91745592241317
843,194.89534025740411,-26.874465649949922
844,194.87836426688975,-26.873510799203245
845,193.74156282759407,-26.783557613702015
846,193.6763967413847,-26.78125643004158
847,192.59627084546318,-26.79029505836536
848,192.57508545462028,-26.789871040228793
849,191.7930144645337,-26.751995583787743
850,191.79068403090153,-26.751886369538592
851,184.54126786878533,-26.423493392276253
852,184.53058225245172,-26.42285575593956
853,182.46389700502723,-26.269776023867774
854,182.4289884279366,-26.26801045245635
855,180.92159822091367,-26.227100784932162
856,180.9103396706158,-26.226625149742727
857,179.89656383799252,-26.168461765964807
858,178.9459363656244,-26.10655717659407
859,178.9441853476943,-26.106445216109574
860,177.58154842295946,-26.020924872444354
861,175.77141387004653,-25.898656594461695
862,172.16814715928246,-25.653692362271695
863,165.03848084098064,-25.105175887679515
864,164.97663933298202,-25.088381965689077
865,164.96488879852163,-25.06930640066776
866,164.957844784621,-25.039447920190145
867,164.95707163416898,-25.024169168374378
868,164.95701092019448,-24.983259057472747
